Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"68821","1","152558","","2008-09-16 02:14:21","","2","5313","<p>I want to dynamically hide/show some of the columns in a NSTableView, based on the data that is going to be displayed - basically, if a column is empty I'd like the column to be hidden. I'm currently populating the table with a controller class as the delegate for the table.</p>

<p>Any ideas? I see that I can set the column hidden in Interface Builder, however there doesn't seem to be a good time to go through the columns and check if they are empty or not, since there doesn't seem to be a method that is called before/after all of the data in the table is populated.</p>
","3857","Andy","188","Matthew Schinckel","2008-09-16 04:04:03","2018-11-02 01:22:45","Dynamically hiding columns in a NSTableView","<cocoa><macos>","8","0","","",""
"238358","1","474358","","2008-10-26 17:56:28","","5","5314","<p>I'm trying to get authentication working to my liking in a CakePHP app and running into a snag. </p>

<p>I want to let the user login from either the home page or from a dedicated login page. I'm using the Auth component to manage login and right now the login itself works. I am submitting the form on the home page to /Users/Login and it does log them in and create session. The problem is it then redirects the user back to the home page. I'd rather they redirect to the location specified in loginRedirect. </p>

<p>If i login from /users/login directly it does forward to loginRedirect. I think the problem has something to do with posting the form from one page to another page instead of to itself, auth automatically thinks you want to go back to the previous page. </p>

<p>Any thoughts?</p>
","7018","JoshSchramm","287583","","2013-01-18 05:18:59","2013-01-18 05:18:59","How do I get the loginRedirect from multiple login locations in CakePHP?","<php><cakephp>","3","0","4","",""
"654505","1","654611","","2009-03-17 14:34:40","","1","5315","<p>I'm trying to get the script below to produce a shortcut like this:</p>

<blockquote>
  <p>""C:\Program Files\Internet Explorer\iexplore.exe"" <a href=""http://WebApp/index.aspx"" rel=""nofollow noreferrer"">http://WebApp/index.aspx</a></p>
</blockquote>

<pre><code>set WshShell = WScript.CreateObject(""WScript.Shell"")
strDesktop = WshShell.SpecialFolders(""Desktop"")
set oUrlLink = WshShell.CreateShortcut(strDesktop &amp; ""\WebApp.url"")
oUrlLink.TargetPath = """"&amp;chr(34)&amp; _
  ""C:\Program Files\Internet Explorer\iexplore.exe"" &amp; _
   chr(34)&amp;"" http://WebApp/index.aspx""
oUrlLink.Save
</code></pre>

<p>but it doesn't seem to like the quotes. </p>

<p>I get an Invalid Syntax in URL: """"C:\Program Files\Internet Explorer\iexplore.exe"" <a href=""http://WebApp/index.aspx"" rel=""nofollow noreferrer"">http://WebApp/index.aspx</a>"".</p>

<p>How can I embed a "" without vbscript getting its knickers in a knot?</p>
","1116","John Nolan","1116","John Nolan","2009-03-17 14:55:54","2009-05-18 10:08:52","Quotes in vbscript string causes wsh invalid url error","<vbscript><wsh>","7","0","1","",""
"60259","1","395358","","2008-09-13 02:02:00","","3","5315","<p>Every sample that I have seen uses static XML in the xmldataprovider source, which is then used to databind UI controls using XPath binding. 
Idea is to edit a dynamic XML (structure known to the developer during coding), using the WPF UI.</p>

<p>Has anyone found a way to load a dynamic xml string (for example load it from a file during runtime), then use that xml string as the XmlDataprovider source? </p>

<p>Code snippets would be great.</p>

<p>Update: To make it more clear,
Let's say I want to load an xml string I received from a web service call. I know the structure of the xml. So I databind it to WPF UI controls on the WPF Window. How to make this work? All the samples over the web, define the whole XML inside the XAML code in the XmlDataProvider node. This is not what I am looking for. I want to use a xml string in the codebehind to be databound to the UI controls. </p>
","1747","Vin","4337","Gulzar","2008-09-13 03:44:52","2008-12-27 20:15:38","How to load an xml string in the code behind to databound UI controls that bind to the XPath of the XML?","<wpf><xml><data-binding><xpath><xmldataprovider>","2","1","","",""
"556399","1","556409","","2009-02-17 11:32:59","","4","5316","<p>Is there a free commercially available code coverage tool (down to invidual LOC level) available?</p>

<p>I am aware of VS2008 Team Edition, but unfortunatly do not have the budget to perchase a license! So Im looking for a free (as in beer) alternative.</p>

<p>Any Ideas?</p>
","1816","TK","","","","2013-04-11 21:49:02","C# Code Coverage metrics","<c#><code-coverage><metrics>","1","0","","",""
"156257","1","156420","","2008-10-01 04:41:49","","16","5316","<p>In an AI application I am writing in C++, </p>

<ol>
<li>there is not much numerical computation  </li>
<li>there are lot of structures for which run-time polymorphism is needed  </li>
<li>very often, several polymorphic structures interact during computation</li>
</ol>

<p>In such a situation, are there any optimization techniques? While I won't care to optimize the application just now, one aspect of selecting C++ over Java for the project was to enable more leverage to optimize and to be able to use non-object oriented methods (templates, procedures, overloading). </p>

<p>In particular, what are the optimization techniques related to virtual functions? Virtual functions are implemented through virtual tables in memory. Is there some way to pre-fetch these virtual tables onto L2 cache (the cost of fetching from memory/L2 cache is increasing)? </p>

<p>Apart from this, are there good references for data locality techniques in C++? These techniques would reduce the wait time for data fetch into L2 cache needed for computation. </p>

<p><em>Update</em>: Also see the following related forums: <a href=""https://stackoverflow.com/questions/113830/performance-penalty-for-working-with-interfaces-in-c#171549"">Performance Penalty for Interface</a>, <a href=""https://stackoverflow.com/questions/99510/does-several-levels-of-base-classes-slow-down-a-classstruct-in-c"">Several Levels of Base Classes</a> </p>
","19501","Amit Kumar","-1","Amit Kumar","2017-05-23 12:34:50","2013-04-25 04:23:34","AI Applications in C++: How costly are virtual functions? What are the possible optimizations?","<c++><optimization>","15","0","15","",""
"451689","1","451744","","2009-01-16 19:45:47","","7","5317","<p>I'm trying to dynamically define functions that call through to another function that takes an options parameter:</p>

<pre><code>class MyClass
  [""hour"", ""minute"", ""second""].each do |interval|
    define_method ""get_#{interval}"" do |args|
      some_helper(interval, args)
    end
  end
  def some_helper(interval, options={})
    # Do something, with arguments
  end
end
</code></pre>

<p>I'd like to be able to call the different methods on MyClass in these two ways (with and without optional arguments):</p>

<pre><code>mc = MyClass.new
mc.get_minute( :first_option =&gt; ""foo"", :second_option =&gt; ""bar"")
mc.get_minute  # This fails with: warning: multiple values for a block parameter (0 for 1)
</code></pre>

<p>On the second call to minute, I see this warning:</p>

<blockquote>
  <p>warning: multiple values for a block parameter (0 for 1)</p>
</blockquote>

<ol>
<li>Is there a way to write the block for the ""get_*"" method so that this warning won't come up?</li>
<li>Am I abusing define_method?</li>
</ol>
","4883","Readonly","38765","","2011-03-27 22:21:35","2011-03-27 22:21:35","Is it possible to define a block with optional arguments in Ruby?","<ruby>","3","0","1","",""
"281912","1","","","2008-11-11 19:34:15","","4","5317","<p>I need a distinct sound to play when a error occurs.  The error is the result of a problem with one of perhaps two hundred barcodes that are being inputted in rapid fire.  The event queue seems to handle keyboard input (which the barcode scanner emulates) first, and playing of my sound second.  So if the barcodes are scanned quickly, the error sound stays in the queue, being bumped by the next scan.</p>

<p>Can I manipulate the priority of the queue?</p>
","13930","dacracot","","","","2010-09-17 17:10:19","Can I change the event queue priority in JavaScript?","<javascript><event-handling><event-queue>","3","4","1","",""
"651216","1","651224","","2009-03-16 16:44:07","","4","5317","<p>Warning: I'm new to GUI building in C# (come from a long history in Java with Swing and SWT.)</p>

<p>Using VS2008, When I create a new class, and extend <code>System.Windows.Forms.Form</code>, the WinForms Designer works really nicely.  However; when I create a new class and extend <code>System.Windows.Forms.Panel</code>, the designer does not work nearly as elegantly - it simply shows some kind of abstract, list-type view of the components contained in the Panel (as opposed to showing the actual layout of the Controls in the Panel.)</p>

<p>Is there a way to get the Designer to work more nicely with a Panel?</p>

<p>Or is there some workaround so that I can build a Form with the designer, and then use it as if it were only a Panel?</p>

<p>What I'm really looking for is some UI 'element' I can build with the designer, and then dynamically (read: programmatically) add/remove that 'element' to a larger UI.</p>
","44757","Jared","","","","2009-03-16 16:46:35","Using C# WinForms Designer on Panel instead of Form?","<c#><winforms><user-interface><gui-designer>","1","0","","",""
"462637","1","462981","","2009-01-20 19:07:04","","2","5318","<p>I have a database that was restored from a SQL 2000 instance to a SQL 2005 instance some time ago. The SQL 2000 instance had old, unused Full Text Searches defined.</p>

<p>It appears that, when the file was restored, the full text searches were not restored but just deleted.</p>

<p>This left the database in a funny state, with the FTS files still associated with the database but the files the database knows about listed as OFFLINE. Which, it turns out, keeps the database from having a full backup done.</p>

<p>So, does anyone know how to remove the files from the database? <code>ALTER DATABASE REMOVE FILE</code> returns</p>

<blockquote>
  <p>Msg 5009, Level 16, State 2, Line 1
  One or more files listed in the statement could not be found or could not be initialized.</p>
</blockquote>

<p>The actual backup command throws one of the following errors for each file that doesn't exist:</p>

<blockquote>
  <p>Msg 9987, Level 16, State 1, Line 1
      The backup of full-text catalog '' is not permitted because it is not online. Check errorlog file for the reason that full-text catalog became offline and bring it online. Or BACKUP can be performed by using the FILEGROUP or FILE clauses to restrict the selection to include only online data. </p>
</blockquote>

<p>Anyone know how to fix this problem?</p>
","5581","Josef","","","","2012-11-09 14:18:13","How do I remove offline Files from a SQL Server 2005 database","<sql-server><sql-server-2005>","3","0","","",""
"196136","1","196191","","2008-10-12 21:32:20","","10","5318","<p>I'm working on designing the kernel (which I'm going to actually call the ""core"" just to be different, but its basically the same) for an OS I'm working on. The specifics of the OS itself are irrelevant if I can't get multi-tasking, memory management, and other basic things up and running, so I need to work on that first. I've some questinos about designing a malloc routine.</p>

<p>I figure that malloc() is either going to be a part of the kernel itself (I'm leaning towards this) or a part of the program, but I'm going to have to write my own implementation of the C standard library either way, so I get to write a malloc. My question is actually rather simple in this regard, how does C (or C++) manage its heap?</p>

<p>What I've always been taught in theorey classes is that the heap is an ever expanding piece of memory, starting at a specified address, and in a lot of senses behaving like a stack. In this way, I know that variables declared in global scope are at the beginning, and more variables are ""pushed"" onto the heap as they are declared in their respective scopes, and variables that go out of scope are simply left in memory space, but that space is marked as free so the heap can expand more if it needs to.</p>

<p>What I need to know is, how on earth does C actually handle a dynamically expanding heap in this manner? Does a compiled C program make its own calls to a malloc routine and handle its own heap, or do I need to provide it with an automatically expanding space? Also, how does the C program know where the heap begins?</p>

<p>Oh, and I know that the same concepts apply to other languages, but I would like any examples to be in C/C++ because I'm most comfortable with that language. I also would like to not worry about other things such as the stack, as I think I'm able to handle things like this on my own.</p>

<p>So I suppose my real question is, other than malloc/free (which handles getting and freeing pages for itself, etc) does a program need the OS to provide anything else?</p>

<p>Thanks!</p>

<p><em>EDIT</em> I'm more interested in how C uses malloc in relation with the heap than in the actual workings of the malloc routine itself. If it helps, I'm doing this on x86, but C is cross compiler so it shouldn't matter. ^_^</p>

<p>EDIT FURTHER: I understand that I may be getting terms confused. I was taught that the ""heap"" was where the program stored things like global/local variables. I'm used to dealing with a ""stack"" in assembly programming, and I just realized that I probably mean that instead. A little research on my part shows that ""heap"" is more commonly used to refer to the total memory that a program has allocated for itself, or, the total number (and order) of pages of memory the OS has provided.</p>

<p>So, with that in mind, how do I deal with an ever expanding <em>stack</em>? (it does appear that my C theory class was mildly... flawed.)</p>
","19521","Nicholas Flynt","300311","Nicholas Flynt","2012-01-04 13:18:00","2012-08-28 00:13:13","Other than malloc/free does a program need the OS to provide anything else?","<operating-system><kernel><malloc><heap><osdev>","7","1","10","",""
"321719","1","321751","","2008-11-26 18:43:52","","6","5319","<p>Say I'm extending a TextBox called CustomTextBox in .net. In certain situations I would like to force a tab to the next TabIndex on the form. Is there a way to do this beyond getting all the controls contained in CustomTextBox's parent, sorting them by their TabIndex, and then focusing the next ordinal one?</p>
","24571","EMaddox84","8360","Zachary Yates","2008-11-26 18:57:43","2015-04-30 20:10:00","Forcing a tab to the next control in an extended .net control","<c#><.net><winforms><events><controls>","2","0","","",""
"7534388","1","7633850","","2011-09-23 17:59:47","","9","5320","<p>We are being taught <a href=""http://pdos.csail.mit.edu/6.828/xv6/"" rel=""noreferrer"">xv6</a> in our course. Currently we use to login to linux server of our school using <em>putty</em> in windows.  </p>

<p>There we make changes in source of xv6 (using vim), then compile and run it in <em>qemu</em> simply</p>

<pre><code>make clean
make
make qemu-nox
</code></pre>

<p>It is not always possible to connect to their servers therefore I want to be able to compile and run xv6 withing windows (in some emulator obviously).</p>

<p>What emulator I can use for above kind work? (edit code, compile and run) and how? </p>
","342095","LifeH2O","78720","","2014-07-19 08:27:27","2018-12-23 15:32:51","How to compile and run xv6 on windows?","<windows><unix><compilation><virtual-machine><xv6>","5","1","1","",""
"372750","1","","","2008-12-16 21:15:50","","8","5320","<p>I was trying to use the slime-connect function to get access to a remote server with sbcl. I followed all the steps from the slime.mov movie from <a href=""http://www.guba.com/watch/30000548671"" rel=""noreferrer"">Marco Baringer,</a> but I got stuck when creating the ssh connection for slime. This is after already starting the swank server on the remote machine. I did it like this:</p>

<p><code>ssh -L 4005:127.0.0.1:4005 user@server.com</code></p>

<p>And I got this errors, on local SLIME: </p>

<p>Lisp connection closed unexpectedly: connection broken by remote peer </p>

<p>...and on the remote server: </p>

<p>channel 3: open failed: connect failed: Connection refused</p>

<p>What could possibly be wrong?</p>
","9082","wallyqs","9082","wallyqs","2008-12-16 21:52:01","2019-01-27 11:41:18","Getting started with SLIME and SWANK: Lisp connection closed unexpectedly: connection broken by remote peer","<emacs><common-lisp><slime><sbcl><swank>","4","1","3","",""
"490366","1","490606","","2009-01-29 03:08:09","","7","5320","<p>I have a beta version of my app developed, and I'm looking to put it on a few friend's iPhones for testing purposes.  I've gone through the Ad Hoc deployment steps at the Developer Portal, and I've also followed the instructions here: <a href=""http://www.talentgrouplabs.com/blog/archive/2008/11/10/iphone-sdk-mobile-provisioning-0xe800003a-0xe8000001.aspx"" rel=""nofollow noreferrer"">http://www.talentgrouplabs.com/blog/archive/2008/11/10/iphone-sdk-mobile-provisioning-0xe800003a-0xe8000001.aspx</a>. When I try to compile the app with the Ad Hoc settings selected I get a ""putpkt: write failed: Broken pipe."" error logged to the console.  The app seems to get installed, and it starts to run, because I see the first screen for a second.  However, then it crashes and exits.  I'm at a loss.  Any thoughts?  Here is what is output to the console: </p>

<pre>
  [Session started at 2009-01-28 21:59:35 -0500.]
  Loading program into debugger…
  Warning - No location found for ""AreasTableViewController.m:84""
  GNU gdb 6.3.50-20050815 (Apple version gdb-963) (Sun Nov  2 03:13:07 UTC 2008)
  Copyright 2004 Free Software Foundation, Inc.
  GDB is free software, covered by the GNU General Public License, and you are
  welcome to change it and/or distribute copies of it under certain conditions.
  Type ""show copying"" to see the conditions.
  There is absolutely no warranty for GDB.  Type ""show warranty"" for details.
  This GDB was configured as ""--host=i386-apple-darwin --target=arm-apple-darwin"".tty       /dev/ttys000
  Program loaded.
  target remote-mobile /tmp/.XcodeGDBRemote-6714-88
  Switching to remote protocol
  mem 0x1000 0x3fffffff cache
  mem 0x40000000 0xffffffff none
  mem 0x00000000 0x0fff none
  sharedlibrary apply-load-rules all
  run
  Running…
  putpkt: write failed: Broken pipe.
  putpkt: write failed: Broken pipe.
</pre>
","58153","Justin","","","","2017-03-01 13:00:36","Ad Hoc Deployment Issue: putpkt: write failed: Broken pipe","<iphone><deployment><adhoc>","4","0","1","",""
"289756","1","","","2008-11-14 10:49:52","","2","5320","<p>how do i make an autocomplete textbox in asp?
but i need to get the autocomplete data by querying the database. 
I dont really know how to explain this, sory if theres not enough detail. 
i cant use ajax, because i think i will have compability issues with my old app.
so im thinking of doing this using java script. or is there a way to do this by using .net?
im using C# for codebehind. thanks</p>
","23491","Adyt","16587","George S.","2008-11-17 04:44:05","2012-06-23 05:28:29","textbox autocomplete","<c#><asp.net><javascript><textbox><autocomplete>","4","0","1","",""
"424341","1","425024","","2009-01-08 14:06:55","","17","5321","<p>Are there any Java VMs which can save their state to a file and then reload that state?</p>

<p>If so, which ones?</p>
","4857","Ande Turner","881229","Idiotic Business Models","2013-06-21 21:59:55","2014-10-01 13:41:11","Are there any Java VMs which can save their state to a file and then reload that state?","<java><persistence><virtual-machine>","11","0","7","",""
"690171","1","701155","","2009-03-27 15:17:13","","4","5321","<p>With django 1.0.2 and Python 2.5, when I use the keyword <code>DateField.input_formats</code>, I get the error that <code>__init__()</code> got an unexpected keyword argument <code>'input_formats'</code>. When I look in the <code>__init__</code> file, I don't see <code>input_formats</code> as one of the acceptable keyword arguments.</p>

<p>I thought that <code>input_formats</code> had been around long enough that it should be in there. Is the <code>input_formats</code> keyword not supported in this configuration? If not, how can I acquire an updated <code>__init__</code> that does support it? Thank you.</p>

<p>As suggested in the comment, I have added code below. I suspect the problem is that I am confusing the <code>DateField</code> form and <code>DateField</code> model, but I would be pleased if someone could confirm that.</p>

<pre><code>from django.db import models

class Payment(models.Model):
    date_paid = models.DateField(blank=True, db_index=True, input_formats=['%m/%d/%y'])
</code></pre>
","73253","Mitch","12855","SilentGhost","2009-03-31 14:14:09","2009-03-31 14:14:09","Why isn't keyword DateField.input_formats recognized in django 1.0.2 and Python 2.5?","<python><django>","1","1","1","",""
"343968","1","","","2008-12-05 14:24:25","","3","5321","<p>I have a 1GB file containing pairs of string and long.
What's the best way of reading it into a Dictionary, and how much memory would you say it requires?</p>

<p>File has 62 million rows.
I've managed to read it using 5.5GB of ram.</p>

<p>Say 22 bytes overhead per Dictionary entry, that's 1.5GB.
long is 8 bytes, that's 500MB.
Average string length is 15 chars, each char 2 bytes, that's 2GB.
Total is about 4GB, where does the extra 1.5 GB go to?</p>

<p>The initial Dictionary allocation takes 256MB.
I've noticed that each 10 million rows I read, consume about 580MB, which fits quite nicely with the above calculation, but somewhere around the 6000th line, memory usage grows from 260MB to 1.7GB, that's my missing 1.5GB, where does it go?</p>

<p>Thanks.</p>
","19956","Meidan Alon","19956","Meidan Alon","2008-12-07 14:57:40","2008-12-07 15:46:51","Reading a large file into a Dictionary","<c#><performance><memory><file><filesystems>","10","0","1","",""
"15514","1","15677","","2008-08-19 01:51:46","","3","5321","<p>In my example below I'm using a <code>dijit.form.DateTextBox</code>:</p>

<pre><code>&lt;input type=""text"" name=""startDate"" dojoType=""dijit.form.DateTextBox"" constraints=""{datePattern:'MM/dd/yyyy'}""  value='&lt;c:out value=""${sessionScope.adminMessageForm.startDate}""/&gt;' /&gt;
</code></pre>

<p>So for example, if the user starts to enter ""asdf"" into the date the field turns yellow and a popup error message appears saying <code>The value entered is not valid.</code>. Even if I remove the <code>constraints=""{datePattern:'MM/dd/yyyy'}""</code> it still validates.  </p>

<p>Without going into details as to why, I would like to be able keep the dojoType and still prevent validation in particular circumstances.</p>
","700","Brian","1332690","","2012-04-25 16:06:58","2012-04-25 16:06:58","Is there anyway to disable the client-side validation for dojo date text box?","<javascript><dojo>","3","0","","","2009-07-28 03:31:20"
"261164","1","261184","","2008-11-04 07:32:34","","2","5321","<p>does anybody know how to make a numericupdown control for asp. There's one for making winforms, but I don't know if theres one for making webforms. Is there an addon or something that I can use?</p>
","23491","Adyt","18061","Gamecat","2008-11-04 07:39:06","2009-02-25 06:09:53","How to make a numericupdown control for asp.net?","<c#><asp.net><visual-studio>","1","1","1","",""
"396053","1","396066","","2008-12-28 10:19:01","","3","5321","<p>I have been unable to trigger an <strong>onselect</strong> event handler attached to a <strong>&lt;div&gt;</strong> element. Is it possible to force a <strong>&lt;div&gt;</strong> to emit <strong>select</strong> events?</p>
","27122","Jaffar Rumith","27122","Jaffar Rumith","2008-12-28 10:29:13","2012-02-15 15:09:38","Onselect event doesn't fire on div","<html><onselect>","3","0","2","",""
"612507","1","612640","","2009-03-04 21:25:45","","15","5321","<p>Yeah, I meant to say <em>80-bit</em>. That's not a typo...</p>

<p>My experience with floating point variables has always involved 4-byte multiples, like singles (32 bit), doubles (64 bit), and long doubles (which I've seen refered to as either 96-bit or 128-bit). That's why I was a bit confused when I came across an <a href=""http://en.wikipedia.org/wiki/Extended_precision"" rel=""noreferrer"">80-bit extended precision data type</a> while I was working on some code to read and write to <a href=""http://en.wikipedia.org/wiki/Audio_Interchange_File_Format"" rel=""noreferrer"">AIFF (Audio Interchange File Format) files</a>: an extended precision variable was chosen to store the sampling rate of the audio track.</p>

<p>When I skimmed through Wikipedia, I found the link above along with a brief mention of 80-bit formats in the <a href=""http://en.wikipedia.org/wiki/IEEE_754-1985"" rel=""noreferrer"">IEEE 754-1985 standard</a> summary (but not in the <a href=""http://en.wikipedia.org/wiki/IEEE_754"" rel=""noreferrer"">IEEE 754-2008 standard</a> summary). It appears that on certain architectures ""extended"" and ""long double"" are synonymous.</p>

<p>One thing I haven't come across are specific applications that make use of extended precision data types (except for, of course, AIFF file sampling rates). This led me to wonder:</p>

<ul>
<li>Has anyone come across a situation where extended precision was necessary/beneficial for some programming application?</li>
<li>What are the benefits of an 80-bit floating point number, other than the obvious ""it's a little more precision than a double but fewer bytes than most implementations of a long double""?</li>
<li>Is its applicability waning?</li>
</ul>
","52738","gnovice","","","","2015-02-17 18:01:33","What are the applications/benefits of an 80-bit extended precision data type?","<floating-point><ieee-754>","6","0","6","",""
"597226","1","603946","","2009-02-28 00:46:27","","1","5322","<p>Basically, I have a drop down list and a dynamically added user control. The user control loads a grid view depending on the choice that was made in the drop down list. The drop down list is not part of the user control.</p>

<p>Now, the question is, how do i simulate (isControlPostback = false) every time the user changes the selection in the drop down list? It looks like ViewState remembers the control.</p>

<p>Inside my user control I have:</p>

<pre><code>protected bool IsUserControlPostBack
{
    get
    {
        return this.ViewState[""IsUserControlPostBack""] != null;
    }
}

protected void Page_Load(object sender, EventArgs e)
{
    if (!IsUserControlPostBack)
    {
        ViewState.Add(""IsUserControlPostBack"", true);
        //load stuff in the grid view and bind it
    }
}
</code></pre>

<p>When the user changes the selection on the drop down list, i have a javascript confirm box, and the page posts back. So OnSelectedIndexChanged event for drop down list doesn't get triggered. I would like to remove to do something like this every time the selected index changes:
ViewState.Remove(""IsUserControlPostBack"");</p>
","57997","gnomixa","34211","Andrew Hare","2009-02-28 00:49:02","2009-03-02 20:53:21","ViewState, UserControl and IsPostback","<c#><.net><viewstate>","4","1","1","",""
"244875","1","","","2008-10-28 21:06:45","","3","5323","<p>I have a custom webpart that is displaying dynamic list data, it needs to render an image from a Picture Library (or at least provide me the URL so I can encapsulate it with an  tag), however, none of the fields in the Picture Library seem to contain the image URL?  Is there a 'image utility' (SPImageUtility) or something I can use to pull this out?  Or am I simply missing something?</p>
","105","Ryan Eastabrook","","","","2008-10-30 01:14:09","Render image in custom webpart from Picture Library","<sharepoint>","2","0","","",""
"565797","1","565891","","2009-02-19 15:20:33","","3","5324","<p>This code: </p>

<pre><code> SetRoundMode(rmUp);
 Memo1.Lines.Add(CurrToStr(SimpleRoundTo(10)));
</code></pre>

<p>Results in 10,0001.</p>

<p>I simply don't get it.</p>

<p>I thought that <strong>rmUp</strong> would do something like, round 10,0001 to 11, but never 10 to 10,0001.</p>

<p>Can anyone explain why this happens?</p>

<p>Thanks.</p>
","727","Fabio Gomes","","","","2014-11-26 15:03:20","SetRoundMode(rmUp) and rounding ""round"" values like 10, results in 10,0001 how come?","<delphi>","4","2","","",""
"645888","1","645894","","2009-03-14 13:08:31","","0","5324","<p>CreateProcess suspended but it can't be resumed.</p>

<p>Here is my code:</p>

<pre><code>bool success=CreateProcess(m_Process,
             NULL,
             NULL,
             NULL,
             FALSE,
             NORMAL_PRIORITY_CLASS||CREATE_SUSPENDED,
             NULL,
             NULL,
             &amp;suInfo,
             &amp;procInfo);

if(!success){
    MessageBoxA(0,""Could not create process..."",""ERROR"",MB_OK);
    return 1;
    }

    //we created it

//all good so go!
ResumeThread(procInfo.hThread);
</code></pre>

<p>Why this doesn't work?</p>
","78054","n00b32","3563841","","2017-01-28 12:37:19","2017-01-28 12:37:19","Process cannot be resumed after having been suspended","<c++><multithreading><winapi><process><resume>","1","0","","",""
"634255","1","663037","","2009-03-11 12:11:30","","0","5324","<p>Say I have the following EJB (using ejb3):</p>

<pre><code>@Stateless(name=""Queries"")
@Remote(Queries.class)
@Local(Queries.class)
public final class QueriesEJB implements Queries {
    ...
}
</code></pre>

<p>The class is available through both a local and a remote interface.</p>

<p><strong>How can I inject the local interface for this EJB in another part of the app?</strong></p>

<p>Specifically, I'm not sure how to create an @EJB annotation that selects the <em>local</em> interface. For example, is the following sufficient?</p>

<pre><code>@EJB(name=""Queries"") private Queries queries;
</code></pre>

<p>In particular I want to avoid creating separate local and remote interfaces simply for the purpose of distinguishing via @EJB's 'beanInterface' property.</p>
","27929","johnstok","","","","2011-10-28 09:56:42","How can I select the local interface for an EJB?","<java><java-ee><ejb-3.0><ejb>","3","0","2","",""
"221178","1","","","2008-10-21 08:42:23","","1","5324","<p>In my Spring MVC based applications i use Freemarker and i like it very much, but it's lacking advantages provided by Composite View pattern. </p>

<p>I'm thinking of trying to use Tiles2 together with Freemarker - does anyone know where do i find a simple example of SpringMVC together with Tiles2+Freemarker?</p>
","24443","miceuz","","","","2009-12-20 08:00:03","Can anyone point me to Spring MVC, Tiles, Freemarker integration example?","<spring><tiles><freemarker>","2","1","2","",""
"718415","1","718426","","2009-04-05 05:44:01","","4","5324","<p>One thing that has always bugged me is that when checking my php scripts for problems I get the warning ""bool-assign : Assignment in condition"" and I get them a lot.
e.g.:</p>

<pre><code>$guests = array();
$sql = ""SELECT * FROM `guestlist`"";
$result = mysql_query($sql);
while($row = mysql_fetch_assoc($result))
    $guests[] = $row['name'];
</code></pre>

<p>Is there a different way to get multiple or all rows into an object or array? Or is there nothing wrong with this method?</p>
","81785","Moak","","","","2009-04-05 05:54:43","Warning: Assignment in condition","<php><mysql><coding-style><variable-assignment><conditional-statements>","2","0","","",""
"649779","1","649847","","2009-03-16 09:43:36","","3","5325","<p>I worked with ESRI shapefile format right now and i have some problem with changing/editing database field size. I created a field with 200 length/size and now i want it to only 80 length/size (space &amp; other improvement).</p>

<p>However i can't edit field size anymore :( can somebody point out how to change the field size?</p>

<p>Btw i have tried utilities such as DBF Explorer which can edit field size, but when i change field size on char/text field, data on float/numeric field get deleted :(<br>
<a href=""http://www.pablosoftwaresolutions.com/html/dbf_explorer.html"" rel=""nofollow noreferrer"">DBF Explorer</a></p>

<p>PS: ESRI database use .dbf extension, which i think it was DBASE III plus or DBASE IV format</p>
","70187","Dels","","","","2011-09-20 13:54:35","Changing DBF field size","<size><field><dbf><esri><dbase>","4","0","","",""
"423212","1","423782","","2009-01-08 03:55:53","","5","5325","<p>I'm trying to make a graph in Rails, for example the avg sales amount per day for each day in a given date range</p>

<p>Say I have a products_sold model which has a ""sales_price"" float attribute. But if a specific day has no sales (e.g none in the model/db), I want to return simply 0.</p>

<p>What's the best way in MySQL/Rails to get this done?  I know I can do something like this:</p>

<p>(<em>This SQL query might be the completely wrong way to get what I'm wanting too</em>)</p>

<pre><code>SELECT avg(sales_price) AS avg, DATE_FORMAT(created_at, '%m-%d-%Y') AS date
    FROM products_sold WHERE merchant_id = 1 GROUP BY date;
</code></pre>

<p>And get results like this:</p>

<pre>
| avg |    date    |
  23    01-03-2009
  50    01-05-2009 
  34    01-07-2009
  ...       ...
</pre>

<p>What I'd like to get is this:</p>

<pre>
| avg |    date    |
  23    01-03-2009
   0    01-04-2009
  50    01-05-2009
   0    01-06-2009 
  34    01-07-2009
   0    01-08-2009
  ...       ...
</pre>

<p>Can I do this with SQL or will I have to post-process the results to find what dates in the daterange aren't in the SQL result set? Perhaps I need some sub-selects or IF statements?</p>

<p>Thanks for any help everyone.</p>
","1609611","Marston A.","15168","Jonathan Leffler","2009-01-08 06:15:58","2009-07-18 21:47:45","Best way in MySQL or Rails to get AVG per day within a specific date range","<sql><mysql><ruby-on-rails><ruby><static-analysis>","4","0","5","",""
